start_date,end_date,cost_center,project,user,resource_type,cost,usage_hours
2025-09-20,2025-10-19,SAL,PROJ005,frank.brown,database,20571.2,708
2025-09-20,2025-10-19,FIN,PROJ005,alice.johnson,storage,1937.44,62
2025-09-20,2025-10-19,SAL,PROJ005,david.miller,cache,1400.24,427
2025-09-20,2025-10-19,SAL,PROJ003,john.taylor,database,1032.13,65
2025-09-20,2025-10-19,MKT,PROJ001,grace.lee,ml-service,987.62,253
2025-09-20,2025-10-19,ENG,PROJ002,henry.white,cache,440.23,201
2025-09-20,2025-10-19,MKT,PROJ001,carol.davis,network,182.19,480
2025-09-20,2025-10-19,MKT,PROJ002,frank.brown,compute,4546.83,319
2025-09-20,2025-10-19,OPS,PROJ001,frank.brown,ml-service,88.66,706
2025-09-20,2025-10-19,SAL,PROJ004,john.taylor,compute,1768.56,337
2025-09-20,2025-10-19,SAL,PROJ004,henry.white,ml-service,2529.9,51
2025-09-20,2025-10-19,MKT,PROJ004,alice.johnson,database,3706.11,233
2025-09-20,2025-10-19,MKT,PROJ001,bob.smith,ml-service,374.03,677
2025-09-20,2025-10-19,MKT,PROJ003,grace.lee,compute,6004.07,354
2025-09-20,2025-10-19,FIN,PROJ003,carol.davis,database,1055.34,470
2025-09-20,2025-10-19,ENG,PROJ005,henry.white,cache,2939.79,293
2025-09-20,2025-10-19,SAL,PROJ002,grace.lee,network,11363.46,638
2025-09-20,2025-10-19,SAL,PROJ005,grace.lee,database,3308.72,224
2025-09-20,2025-10-19,SAL,PROJ002,iris.chen,storage,206.69,367
2025-09-20,2025-10-19,SAL,PROJ002,david.miller,ml-service,6715.8,93
2025-09-20,2025-10-19,SAL,PROJ003,alice.johnson,network,20203.35,336
2025-09-20,2025-10-19,SAL,PROJ001,bob.smith,storage,435.1,509
2025-09-20,2025-10-19,SAL,PROJ005,iris.chen,compute,32729.9,246
2025-09-20,2025-10-19,SAL,PROJ001,henry.white,network,3970.51,644
2025-09-20,2025-10-19,ENG,PROJ001,emma.wilson,cache,3989.36,25
2025-09-20,2025-10-19,FIN,PROJ001,iris.chen,storage,11061.81,39
2025-09-20,2025-10-19,ENG,PROJ002,carol.davis,network,5580.46,233
2025-09-20,2025-10-19,FIN,PROJ001,john.taylor,cache,186.29,669
2025-09-20,2025-10-19,OPS,PROJ002,john.taylor,network,2276.32,274
2025-09-20,2025-10-19,OPS,PROJ001,frank.brown,ml-service,3333.89,157
2025-09-20,2025-10-19,FIN,PROJ003,frank.brown,compute,5540.97,623
2025-09-20,2025-10-19,FIN,PROJ003,john.taylor,cache,61750.45,662
2025-09-20,2025-10-19,FIN,PROJ004,bob.smith,cache,4033.21,267
2025-09-20,2025-10-19,OPS,PROJ001,frank.brown,storage,1616.81,42
2025-09-20,2025-10-19,ENG,PROJ003,henry.white,compute,5166.0,453
2025-09-20,2025-10-19,MKT,PROJ004,frank.brown,storage,3618.48,125
2025-09-20,2025-10-19,FIN,PROJ005,alice.johnson,storage,11603.99,567
2025-09-20,2025-10-19,ENG,PROJ005,henry.white,ml-service,7922.27,559
2025-09-20,2025-10-19,MKT,PROJ002,carol.davis,cache,13454.61,202
2025-09-20,2025-10-19,MKT,PROJ002,iris.chen,database,781.74,513
2025-09-20,2025-10-19,MKT,PROJ002,john.taylor,ml-service,2354.46,481
2025-09-20,2025-10-19,FIN,PROJ002,david.miller,cache,10381.49,473
2025-09-20,2025-10-19,FIN,PROJ002,emma.wilson,storage,771.55,652
2025-09-20,2025-10-19,MKT,PROJ003,carol.davis,cache,8770.78,574
2025-09-20,2025-10-19,FIN,PROJ005,iris.chen,network,110.27,455
2025-09-20,2025-10-19,FIN,PROJ001,carol.davis,cache,863.99,568
2025-09-20,2025-10-19,MKT,PROJ002,emma.wilson,database,1989.38,366
2025-09-20,2025-10-19,MKT,PROJ003,frank.brown,network,1216.24,559
2025-09-20,2025-10-19,FIN,PROJ001,frank.brown,cache,94344.15,432
2025-09-20,2025-10-19,FIN,PROJ004,henry.white,ml-service,1591.72,548
2025-09-20,2025-10-19,MKT,PROJ002,david.miller,cache,107.77,496
2025-09-20,2025-10-19,MKT,PROJ003,bob.smith,ml-service,3695.73,80
2025-09-20,2025-10-19,SAL,PROJ005,frank.brown,database,318.47,114
2025-09-20,2025-10-19,FIN,PROJ002,david.miller,network,1883.53,249
2025-09-20,2025-10-19,FIN,PROJ001,iris.chen,database,438.8,618
2025-09-20,2025-10-19,ENG,PROJ001,bob.smith,ml-service,666.6,16
2025-09-20,2025-10-19,ENG,PROJ005,john.taylor,storage,1001.01,30
2025-09-20,2025-10-19,FIN,PROJ001,alice.johnson,ml-service,1772.06,525
2025-09-20,2025-10-19,ENG,PROJ001,emma.wilson,database,20.29,132
2025-09-20,2025-10-19,SAL,PROJ002,david.miller,storage,10352.51,321
2025-09-20,2025-10-19,ENG,PROJ003,iris.chen,database,183.85,290
2025-09-20,2025-10-19,SAL,PROJ005,iris.chen,network,1113.77,61
2025-09-20,2025-10-19,OPS,PROJ003,alice.johnson,compute,730.39,125
2025-09-20,2025-10-19,FIN,PROJ004,john.taylor,network,586.65,222
2025-09-20,2025-10-19,OPS,PROJ001,iris.chen,database,3529.94,268
2025-09-20,2025-10-19,MKT,PROJ005,grace.lee,database,2304.94,454
2025-09-20,2025-10-19,SAL,PROJ005,carol.davis,network,135.08,644
2025-09-20,2025-10-19,ENG,PROJ003,grace.lee,cache,17084.73,396
2025-09-20,2025-10-19,ENG,PROJ004,emma.wilson,database,317.38,79
2025-09-20,2025-10-19,ENG,PROJ004,henry.white,compute,180.94,23
2025-09-20,2025-10-19,SAL,PROJ004,grace.lee,database,748.02,37
2025-09-20,2025-10-19,FIN,PROJ004,emma.wilson,network,1901.09,514
2025-09-20,2025-10-19,FIN,PROJ002,frank.brown,compute,1314.97,566
2025-09-20,2025-10-19,FIN,PROJ003,frank.brown,ml-service,2021.62,163
2025-09-20,2025-10-19,MKT,PROJ002,bob.smith,cache,540.89,693
2025-09-20,2025-10-19,ENG,PROJ005,emma.wilson,storage,8473.49,210
2025-09-20,2025-10-19,MKT,PROJ004,emma.wilson,compute,1118.44,99
2025-09-20,2025-10-19,SAL,PROJ005,alice.johnson,ml-service,3294.15,286
2025-09-20,2025-10-19,SAL,PROJ004,iris.chen,network,2801.54,32
2025-09-20,2025-10-19,MKT,PROJ005,john.taylor,database,4180.28,273
2025-09-20,2025-10-19,OPS,PROJ004,carol.davis,compute,4708.63,323
2025-09-20,2025-10-19,SAL,PROJ005,grace.lee,storage,2211.21,383
2025-09-20,2025-10-19,OPS,PROJ002,david.miller,compute,1050.59,588
2025-09-20,2025-10-19,SAL,PROJ003,bob.smith,ml-service,4150.52,609
2025-09-20,2025-10-19,OPS,PROJ003,grace.lee,cache,1137.21,550
2025-09-20,2025-10-19,ENG,PROJ004,david.miller,cache,1512.66,90
2025-09-20,2025-10-19,MKT,PROJ003,john.taylor,network,7400.33,188
2025-09-20,2025-10-19,OPS,PROJ004,frank.brown,cache,61234.34,599
2025-09-20,2025-10-19,FIN,PROJ001,alice.johnson,network,9924.19,144
2025-09-20,2025-10-19,SAL,PROJ004,frank.brown,compute,4967.86,630
2025-09-20,2025-10-19,MKT,PROJ002,john.taylor,cache,523.87,655
2025-09-20,2025-10-19,SAL,PROJ001,carol.davis,ml-service,252.31,253
2025-09-20,2025-10-19,SAL,PROJ001,emma.wilson,cache,1934.58,479
2025-09-20,2025-10-19,ENG,PROJ005,carol.davis,cache,216.63,240
2025-09-20,2025-10-19,SAL,PROJ002,alice.johnson,storage,2015.11,168
2025-09-20,2025-10-19,FIN,PROJ003,john.taylor,database,10102.79,110
2025-09-20,2025-10-19,OPS,PROJ002,john.taylor,database,3107.14,192
2025-09-20,2025-10-19,SAL,PROJ002,carol.davis,network,8220.08,649
2025-09-20,2025-10-19,MKT,PROJ004,emma.wilson,database,13020.6,684
2025-09-20,2025-10-19,ENG,PROJ001,carol.davis,ml-service,50475.38,535
2025-09-20,2025-10-19,MKT,PROJ003,carol.davis,network,93438.87,584
2025-09-20,2025-10-19,FIN,PROJ001,grace.lee,compute,151.14,579
2025-09-20,2025-10-19,FIN,PROJ002,alice.johnson,compute,873.11,687
2025-09-20,2025-10-19,SAL,PROJ001,david.miller,compute,35870.38,178
2025-09-20,2025-10-19,MKT,PROJ001,frank.brown,compute,673.3,167
2025-09-20,2025-10-19,ENG,PROJ001,iris.chen,storage,1055.13,565
2025-09-20,2025-10-19,MKT,PROJ001,henry.white,network,17382.43,458
2025-09-20,2025-10-19,FIN,PROJ004,henry.white,network,502.76,530
2025-09-20,2025-10-19,MKT,PROJ005,alice.johnson,cache,664.18,225
2025-09-20,2025-10-19,MKT,PROJ003,iris.chen,database,26684.26,100
2025-09-20,2025-10-19,SAL,PROJ002,bob.smith,compute,1637.01,503
2025-09-20,2025-10-19,SAL,PROJ005,carol.davis,database,1722.85,471
2025-09-20,2025-10-19,OPS,PROJ002,frank.brown,network,902.03,617
2025-09-20,2025-10-19,OPS,PROJ001,john.taylor,storage,1070.05,347
2025-09-20,2025-10-19,SAL,PROJ003,frank.brown,storage,2109.09,27
2025-09-20,2025-10-19,OPS,PROJ002,alice.johnson,storage,1836.0,207
2025-09-20,2025-10-19,OPS,PROJ002,alice.johnson,database,1304.47,287
2025-09-20,2025-10-19,FIN,PROJ005,carol.davis,compute,696.71,585
2025-09-20,2025-10-19,MKT,PROJ002,alice.johnson,network,173.47,118
2025-09-20,2025-10-19,SAL,PROJ005,emma.wilson,storage,970.39,372
2025-09-20,2025-10-19,ENG,PROJ002,frank.brown,cache,23182.88,513
2025-09-20,2025-10-19,SAL,PROJ004,emma.wilson,network,1255.33,80
2025-09-20,2025-10-19,OPS,PROJ003,alice.johnson,storage,2577.53,474
2025-09-20,2025-10-19,OPS,PROJ004,john.taylor,ml-service,160.88,445
2025-09-20,2025-10-19,SAL,PROJ004,iris.chen,ml-service,3467.19,43
2025-09-20,2025-10-19,ENG,PROJ004,frank.brown,cache,1102.46,715
2025-09-20,2025-10-19,OPS,PROJ001,henry.white,compute,30877.56,515
2025-09-20,2025-10-19,SAL,PROJ001,frank.brown,cache,2144.11,578
2025-09-20,2025-10-19,MKT,PROJ005,david.miller,database,834.41,88
2025-09-20,2025-10-19,SAL,PROJ003,david.miller,database,734.74,43
2025-09-20,2025-10-19,MKT,PROJ001,david.miller,cache,4232.96,347
2025-09-20,2025-10-19,OPS,PROJ001,emma.wilson,ml-service,25897.55,122
2025-09-20,2025-10-19,MKT,PROJ001,frank.brown,cache,39.77,136
2025-09-20,2025-10-19,ENG,PROJ001,iris.chen,cache,363.62,407
2025-09-20,2025-10-19,SAL,PROJ001,bob.smith,ml-service,886.87,598
2025-09-20,2025-10-19,OPS,PROJ003,bob.smith,network,299.09,160
2025-09-20,2025-10-19,FIN,PROJ002,frank.brown,storage,796.08,127
2025-09-20,2025-10-19,OPS,PROJ003,carol.davis,storage,10628.46,681
2025-09-20,2025-10-19,SAL,PROJ004,henry.white,ml-service,12494.51,410
2025-09-20,2025-10-19,SAL,PROJ003,iris.chen,ml-service,1324.35,94
2025-09-20,2025-10-19,FIN,PROJ001,frank.brown,cache,20851.07,342
2025-10-20,2025-11-18,MKT,PROJ001,iris.chen,compute,1972.19,312
2025-10-20,2025-11-18,FIN,PROJ001,henry.white,compute,8334.53,92
2025-10-20,2025-11-18,SAL,PROJ003,emma.wilson,storage,2825.05,277
2025-10-20,2025-11-18,MKT,PROJ004,emma.wilson,database,4706.69,312
2025-10-20,2025-11-18,SAL,PROJ001,david.miller,database,192.67,487
2025-10-20,2025-11-18,MKT,PROJ005,david.miller,storage,5481.66,604
2025-10-20,2025-11-18,ENG,PROJ004,grace.lee,ml-service,2595.68,74
2025-10-20,2025-11-18,FIN,PROJ004,bob.smith,ml-service,34329.12,59
2025-10-20,2025-11-18,MKT,PROJ001,grace.lee,compute,12692.04,174
2025-10-20,2025-11-18,OPS,PROJ003,carol.davis,cache,635.75,347
2025-10-20,2025-11-18,MKT,PROJ003,henry.white,compute,1747.68,183
2025-10-20,2025-11-18,MKT,PROJ004,henry.white,storage,167.2,13
2025-10-20,2025-11-18,FIN,PROJ003,david.miller,cache,18339.69,439
2025-10-20,2025-11-18,MKT,PROJ005,carol.davis,compute,15531.03,669
2025-10-20,2025-11-18,SAL,PROJ002,alice.johnson,network,4409.75,593
2025-10-20,2025-11-18,OPS,PROJ004,frank.brown,compute,1403.84,20
2025-10-20,2025-11-18,MKT,PROJ005,emma.wilson,compute,5449.11,529
2025-10-20,2025-11-18,MKT,PROJ001,david.miller,ml-service,795.01,395
2025-10-20,2025-11-18,FIN,PROJ004,john.taylor,compute,68583.1,24
2025-10-20,2025-11-18,MKT,PROJ003,david.miller,database,3260.86,211
2025-10-20,2025-11-18,ENG,PROJ003,alice.johnson,ml-service,978.86,480
2025-10-20,2025-11-18,OPS,PROJ003,alice.johnson,cache,2918.73,119
2025-10-20,2025-11-18,ENG,PROJ003,grace.lee,compute,354.57,496
2025-10-20,2025-11-18,OPS,PROJ001,david.miller,ml-service,437.21,552
2025-10-20,2025-11-18,OPS,PROJ002,emma.wilson,database,173.42,169
2025-10-20,2025-11-18,ENG,PROJ001,john.taylor,cache,1340.74,157
2025-10-20,2025-11-18,FIN,PROJ001,carol.davis,ml-service,5165.81,151
2025-10-20,2025-11-18,ENG,PROJ003,emma.wilson,cache,5763.97,124
2025-10-20,2025-11-18,MKT,PROJ004,henry.white,network,581.7,481
2025-10-20,2025-11-18,OPS,PROJ003,iris.chen,cache,2043.94,355
2025-10-20,2025-11-18,OPS,PROJ005,grace.lee,network,1983.82,392
2025-10-20,2025-11-18,SAL,PROJ001,frank.brown,storage,1152.06,303
2025-10-20,2025-11-18,FIN,PROJ003,henry.white,storage,570.29,261
2025-10-20,2025-11-18,SAL,PROJ001,frank.brown,cache,3289.31,711
2025-10-20,2025-11-18,OPS,PROJ002,bob.smith,network,1153.07,405
2025-10-20,2025-11-18,SAL,PROJ005,carol.davis,compute,1259.37,377
2025-10-20,2025-11-18,SAL,PROJ005,emma.wilson,compute,595.8,166
2025-10-20,2025-11-18,OPS,PROJ002,henry.white,cache,547.95,38
2025-10-20,2025-11-18,SAL,PROJ004,alice.johnson,network,1349.11,135
2025-10-20,2025-11-18,MKT,PROJ001,david.miller,network,3931.46,221
2025-10-20,2025-11-18,OPS,PROJ002,david.miller,cache,1185.1,450
2025-10-20,2025-11-18,SAL,PROJ001,iris.chen,ml-service,221.25,457
2025-10-20,2025-11-18,FIN,PROJ004,iris.chen,cache,11595.89,614
2025-10-20,2025-11-18,SAL,PROJ002,john.taylor,database,3174.76,707
2025-10-20,2025-11-18,MKT,PROJ005,iris.chen,ml-service,2026.37,175
2025-10-20,2025-11-18,ENG,PROJ004,alice.johnson,cache,513.17,147
2025-10-20,2025-11-18,ENG,PROJ003,frank.brown,storage,200.96,438
2025-10-20,2025-11-18,ENG,PROJ005,grace.lee,compute,13120.35,19
2025-10-20,2025-11-18,OPS,PROJ003,john.taylor,database,149.77,560
2025-10-20,2025-11-18,SAL,PROJ005,iris.chen,ml-service,562.77,67
2025-10-20,2025-11-18,FIN,PROJ001,grace.lee,storage,1793.49,158
2025-10-20,2025-11-18,MKT,PROJ001,emma.wilson,network,593.43,211
2025-10-20,2025-11-18,FIN,PROJ005,john.taylor,cache,77.48,51
2025-10-20,2025-11-18,ENG,PROJ004,bob.smith,network,1733.66,352
2025-10-20,2025-11-18,OPS,PROJ003,iris.chen,compute,1999.42,572
2025-10-20,2025-11-18,FIN,PROJ005,carol.davis,network,1303.49,187
2025-10-20,2025-11-18,SAL,PROJ003,bob.smith,storage,24360.57,259
2025-10-20,2025-11-18,FIN,PROJ005,carol.davis,ml-service,202.61,350
2025-10-20,2025-11-18,OPS,PROJ004,emma.wilson,ml-service,3498.24,310
2025-10-20,2025-11-18,MKT,PROJ003,frank.brown,network,3166.76,682
2025-10-20,2025-11-18,ENG,PROJ004,bob.smith,database,129.85,304
2025-10-20,2025-11-18,ENG,PROJ005,carol.davis,network,685.42,491
2025-10-20,2025-11-18,FIN,PROJ001,john.taylor,cache,6479.91,490
2025-10-20,2025-11-18,ENG,PROJ002,carol.davis,network,1461.64,341
2025-10-20,2025-11-18,OPS,PROJ002,henry.white,cache,5856.56,250
2025-10-20,2025-11-18,MKT,PROJ005,alice.johnson,ml-service,934.06,685
2025-10-20,2025-11-18,OPS,PROJ001,john.taylor,ml-service,134.31,81
2025-10-20,2025-11-18,SAL,PROJ002,iris.chen,database,85.17,320
2025-10-20,2025-11-18,SAL,PROJ005,frank.brown,compute,1987.87,64
2025-10-20,2025-11-18,OPS,PROJ002,alice.johnson,storage,772.12,254
2025-10-20,2025-11-18,OPS,PROJ002,henry.white,cache,156.49,436
2025-10-20,2025-11-18,ENG,PROJ004,david.miller,database,1203.64,350
2025-10-20,2025-11-18,SAL,PROJ002,frank.brown,storage,6128.24,526
2025-10-20,2025-11-18,OPS,PROJ003,emma.wilson,cache,1109.46,466
2025-10-20,2025-11-18,FIN,PROJ004,bob.smith,compute,1163.26,218
2025-10-20,2025-11-18,ENG,PROJ002,frank.brown,ml-service,410.95,568
2025-10-20,2025-11-18,ENG,PROJ001,frank.brown,ml-service,1505.82,411
2025-10-20,2025-11-18,OPS,PROJ001,david.miller,database,574.78,298
2025-10-20,2025-11-18,SAL,PROJ002,david.miller,compute,1704.27,428
2025-10-20,2025-11-18,FIN,PROJ005,david.miller,ml-service,5144.03,243
2025-10-20,2025-11-18,ENG,PROJ001,frank.brown,database,582.91,334
2025-10-20,2025-11-18,ENG,PROJ004,alice.johnson,storage,188.35,498
2025-10-20,2025-11-18,ENG,PROJ002,emma.wilson,cache,438.97,374
2025-10-20,2025-11-18,OPS,PROJ003,alice.johnson,cache,893.86,64
2025-10-20,2025-11-18,ENG,PROJ005,david.miller,ml-service,711.09,230
2025-10-20,2025-11-18,OPS,PROJ002,frank.brown,ml-service,4745.94,573
2025-10-20,2025-11-18,OPS,PROJ005,david.miller,ml-service,1124.28,311
2025-10-20,2025-11-18,OPS,PROJ001,david.miller,network,2977.36,512
2025-10-20,2025-11-18,OPS,PROJ005,john.taylor,storage,4409.81,131
2025-10-20,2025-11-18,ENG,PROJ003,emma.wilson,cache,5332.54,498
2025-10-20,2025-11-18,ENG,PROJ002,grace.lee,storage,11951.67,479
2025-10-20,2025-11-18,FIN,PROJ001,david.miller,storage,27382.58,663
2025-10-20,2025-11-18,MKT,PROJ004,john.taylor,database,246.16,402
2025-10-20,2025-11-18,FIN,PROJ003,grace.lee,database,917.49,175
2025-10-20,2025-11-18,FIN,PROJ005,henry.white,ml-service,1475.18,434
2025-10-20,2025-11-18,MKT,PROJ003,david.miller,ml-service,598.39,703
2025-10-20,2025-11-18,OPS,PROJ005,john.taylor,compute,14502.05,148
2025-10-20,2025-11-18,SAL,PROJ003,carol.davis,cache,1701.88,78
2025-10-20,2025-11-18,SAL,PROJ003,iris.chen,network,4505.48,372
2025-10-20,2025-11-18,OPS,PROJ004,iris.chen,cache,2663.19,436
2025-10-20,2025-11-18,FIN,PROJ003,alice.johnson,network,48.1,179
2025-10-20,2025-11-18,SAL,PROJ003,john.taylor,ml-service,561.33,359
2025-10-20,2025-11-18,ENG,PROJ005,carol.davis,ml-service,191.13,378
2025-10-20,2025-11-18,MKT,PROJ005,alice.johnson,ml-service,790.73,508
2025-10-20,2025-11-18,OPS,PROJ001,alice.johnson,compute,2390.04,542
2025-10-20,2025-11-18,SAL,PROJ004,henry.white,cache,1100.15,95
2025-10-20,2025-11-18,OPS,PROJ003,alice.johnson,network,397.06,544
2025-10-20,2025-11-18,FIN,PROJ002,bob.smith,database,22.93,26
2025-10-20,2025-11-18,FIN,PROJ004,emma.wilson,cache,870.04,718
2025-10-20,2025-11-18,ENG,PROJ004,david.miller,cache,3323.29,327
2025-10-20,2025-11-18,OPS,PROJ002,john.taylor,ml-service,3081.41,489
2025-10-20,2025-11-18,OPS,PROJ004,emma.wilson,storage,6173.11,505
2025-10-20,2025-11-18,MKT,PROJ001,bob.smith,storage,73.51,692
2025-10-20,2025-11-18,ENG,PROJ001,frank.brown,network,8529.97,530
2025-10-20,2025-11-18,SAL,PROJ001,bob.smith,network,1864.12,72
2025-10-20,2025-11-18,SAL,PROJ001,bob.smith,compute,986.94,254
2025-10-20,2025-11-18,MKT,PROJ002,bob.smith,cache,1777.6,173
2025-10-20,2025-11-18,SAL,PROJ004,carol.davis,network,4743.69,322
2025-10-20,2025-11-18,ENG,PROJ004,david.miller,network,1503.63,337
2025-10-20,2025-11-18,ENG,PROJ003,bob.smith,network,880.62,13
2025-10-20,2025-11-18,OPS,PROJ002,frank.brown,database,54.98,130
2025-10-20,2025-11-18,OPS,PROJ005,alice.johnson,network,629.55,598
2025-10-20,2025-11-18,SAL,PROJ005,bob.smith,database,1531.43,679
2025-10-20,2025-11-18,FIN,PROJ003,henry.white,storage,1480.68,105
2025-10-20,2025-11-18,OPS,PROJ002,john.taylor,cache,6296.17,679
2025-10-20,2025-11-18,OPS,PROJ005,grace.lee,storage,3673.24,432
2025-10-20,2025-11-18,OPS,PROJ005,bob.smith,cache,1740.34,366
2025-10-20,2025-11-18,MKT,PROJ002,frank.brown,compute,238.33,330
2025-10-20,2025-11-18,ENG,PROJ004,john.taylor,database,1929.26,635
2025-10-20,2025-11-18,SAL,PROJ003,alice.johnson,database,6121.69,427
2025-10-20,2025-11-18,OPS,PROJ005,john.taylor,ml-service,190.05,546
2025-10-20,2025-11-18,OPS,PROJ002,frank.brown,storage,12564.66,199
2025-10-20,2025-11-18,ENG,PROJ005,grace.lee,database,3823.08,186
2025-10-20,2025-11-18,ENG,PROJ005,henry.white,storage,2445.97,528
2025-10-20,2025-11-18,ENG,PROJ002,iris.chen,ml-service,5430.44,393
2025-10-20,2025-11-18,FIN,PROJ002,carol.davis,storage,15057.2,273
2025-10-20,2025-11-18,SAL,PROJ004,alice.johnson,network,160.08,376
2025-10-20,2025-11-18,ENG,PROJ002,grace.lee,network,2943.6,179
2025-10-20,2025-11-18,ENG,PROJ005,alice.johnson,compute,190.14,308
2025-10-20,2025-11-18,MKT,PROJ004,henry.white,compute,4745.83,622
2025-10-20,2025-11-18,MKT,PROJ005,grace.lee,network,2201.36,461
2025-10-20,2025-11-18,OPS,PROJ003,frank.brown,ml-service,15619.99,310
2025-10-20,2025-11-18,FIN,PROJ003,bob.smith,ml-service,1549.16,485
2025-10-20,2025-11-18,OPS,PROJ001,frank.brown,database,387.13,172
2025-10-20,2025-11-18,OPS,PROJ002,john.taylor,network,550.03,176
2025-10-20,2025-11-18,OPS,PROJ003,iris.chen,network,2141.29,190
2025-10-20,2025-11-18,MKT,PROJ003,david.miller,storage,10595.13,68
2025-10-20,2025-11-18,OPS,PROJ005,iris.chen,storage,3802.76,130
2025-10-20,2025-11-18,ENG,PROJ005,david.miller,database,15870.27,121
2025-10-20,2025-11-18,ENG,PROJ002,john.taylor,ml-service,6310.71,278
2025-10-20,2025-11-18,SAL,PROJ005,carol.davis,compute,3426.08,334
2025-10-20,2025-11-18,ENG,PROJ002,iris.chen,compute,1007.19,318
2025-10-20,2025-11-18,ENG,PROJ002,alice.johnson,cache,30071.84,685
2025-10-20,2025-11-18,ENG,PROJ002,carol.davis,database,6073.8,430
2025-10-20,2025-11-18,OPS,PROJ003,alice.johnson,storage,650.36,47
2025-10-20,2025-11-18,FIN,PROJ005,john.taylor,cache,1977.35,251
2025-10-20,2025-11-18,OPS,PROJ001,grace.lee,network,8043.86,60
2025-10-20,2025-11-18,ENG,PROJ002,grace.lee,compute,2792.74,278
2025-10-20,2025-11-18,SAL,PROJ005,grace.lee,ml-service,10283.03,527
2025-10-20,2025-11-18,ENG,PROJ004,john.taylor,network,141.33,615
2025-10-20,2025-11-18,SAL,PROJ005,grace.lee,compute,337.26,351
2025-10-20,2025-11-18,OPS,PROJ002,alice.johnson,storage,3215.58,365
2025-10-20,2025-11-18,FIN,PROJ004,alice.johnson,storage,9787.1,401
2025-10-20,2025-11-18,OPS,PROJ003,grace.lee,compute,760.25,46
2025-10-20,2025-11-18,SAL,PROJ004,alice.johnson,network,1639.53,93
2025-10-20,2025-11-18,FIN,PROJ002,frank.brown,database,1036.77,90
2025-10-20,2025-11-18,FIN,PROJ001,henry.white,storage,19171.45,685
2025-10-20,2025-11-18,MKT,PROJ005,david.miller,database,318.2,663
2025-10-20,2025-11-18,OPS,PROJ001,john.taylor,storage,640.19,690
2025-10-20,2025-11-18,MKT,PROJ001,john.taylor,storage,1238.68,36
2025-10-20,2025-11-18,ENG,PROJ004,john.taylor,ml-service,257.46,433
2025-10-20,2025-11-18,MKT,PROJ005,grace.lee,network,3832.41,454
2025-10-20,2025-11-18,ENG,PROJ001,iris.chen,network,242.12,233
2025-10-20,2025-11-18,MKT,PROJ002,grace.lee,storage,168.69,477
2025-10-20,2025-11-18,SAL,PROJ004,grace.lee,storage,192.33,220
2025-10-20,2025-11-18,OPS,PROJ004,john.taylor,compute,17529.22,561
2025-10-20,2025-11-18,FIN,PROJ001,frank.brown,storage,4993.52,183
2025-10-20,2025-11-18,ENG,PROJ004,grace.lee,ml-service,3063.7,641
2025-10-20,2025-11-18,ENG,PROJ005,emma.wilson,compute,19103.08,442
2025-10-20,2025-11-18,ENG,PROJ002,frank.brown,database,2693.76,148
2025-10-20,2025-11-18,SAL,PROJ005,iris.chen,network,839.44,459
2025-10-20,2025-11-18,SAL,PROJ001,david.miller,compute,72505.71,238
2025-10-20,2025-11-18,FIN,PROJ005,iris.chen,database,3438.14,242
2025-10-20,2025-11-18,SAL,PROJ002,david.miller,storage,36744.43,151
2025-10-20,2025-11-18,SAL,PROJ002,frank.brown,ml-service,2877.45,436
2025-10-20,2025-11-18,OPS,PROJ001,emma.wilson,storage,846.68,269
2025-10-20,2025-11-18,SAL,PROJ001,john.taylor,network,2326.59,152
2025-10-20,2025-11-18,SAL,PROJ005,emma.wilson,compute,10348.49,308
2025-10-20,2025-11-18,MKT,PROJ002,bob.smith,compute,50050.9,299
2025-10-20,2025-11-18,MKT,PROJ004,carol.davis,storage,6058.19,650
2025-10-20,2025-11-18,SAL,PROJ002,john.taylor,database,1200.79,661
2025-10-20,2025-11-18,MKT,PROJ002,iris.chen,ml-service,464.72,478
2025-10-20,2025-11-18,FIN,PROJ004,grace.lee,storage,5172.7,78
2025-10-20,2025-11-18,SAL,PROJ001,henry.white,cache,561.35,182
2025-10-20,2025-11-18,FIN,PROJ003,carol.davis,cache,3087.03,422
2025-10-20,2025-11-18,OPS,PROJ005,emma.wilson,ml-service,3573.49,570
2025-10-20,2025-11-18,ENG,PROJ005,alice.johnson,cache,321.42,690
2025-10-20,2025-11-18,ENG,PROJ003,bob.smith,network,2564.44,499
2025-10-20,2025-11-18,MKT,PROJ005,grace.lee,cache,66476.54,271
2025-10-20,2025-11-18,ENG,PROJ002,john.taylor,ml-service,133.59,204
2025-10-20,2025-11-18,MKT,PROJ001,henry.white,cache,1132.01,62
2025-10-20,2025-11-18,SAL,PROJ001,frank.brown,network,5519.03,193
2025-10-20,2025-11-18,FIN,PROJ002,alice.johnson,database,17080.77,31
2025-10-20,2025-11-18,ENG,PROJ003,frank.brown,cache,911.02,213
2025-10-20,2025-11-18,SAL,PROJ005,henry.white,cache,3549.92,582
2025-10-20,2025-11-18,SAL,PROJ002,frank.brown,storage,1111.28,311
2025-10-20,2025-11-18,ENG,PROJ004,john.taylor,cache,2907.61,713
2025-10-20,2025-11-18,ENG,PROJ004,carol.davis,compute,15819.5,668
2025-10-20,2025-11-18,OPS,PROJ001,john.taylor,ml-service,2453.28,167
2025-10-20,2025-11-18,FIN,PROJ005,david.miller,network,38417.73,290
